time,latitude,latitude_direction,longitude,longitude_direction,fix,numOfSat,horizontal_dilution,altitude,direct_of_altitude,altitude_location,speed,date
090028.700,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090028.750,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090028.750,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090028.800,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090028.800,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090028.850,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090028.850,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090028.900,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090028.900,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090028.950,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090028.950,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090029,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090029,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090029.050,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090029.050,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090029.100,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090029.100,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090029.150,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090029.150,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090029.200,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090029.200,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090029.250,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090029.250,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090029.300,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090029.300,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090029.350,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090029.350,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090029.400,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090029.400,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090029.450,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090029.450,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090029.500,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090029.500,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090029.550,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090029.550,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090029.600,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090029.600,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090029.650,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090029.650,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090029.700,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090029.700,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090029.750,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090029.750,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090029.800,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090029.800,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090029.850,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090029.850,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090029.900,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090029.900,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090029.950,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090029.950,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090030,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090030,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090030.050,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090030.050,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090030.100,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090030.100,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090030.150,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090030.150,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090030.200,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090030.200,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090030.250,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090030.250,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090030.300,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090030.300,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090030.350,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090030.350,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090030.400,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090030.400,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090030.450,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090030.450,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090030.500,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090030.500,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090030.550,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090030.550,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090030.600,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090030.600,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090030.650,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090030.650,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090030.700,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090030.700,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090030.750,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090030.750,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090030.800,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090030.800,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090030.850,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090030.850,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090030.900,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090030.900,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090030.950,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090030.950,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090031,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090031,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090031.050,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090031.050,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090031.100,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090031.100,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090031.150,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090031.150,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090031.200,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090031.200,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090031.250,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090031.250,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090031.300,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090031.300,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090031.350,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090031.350,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090031.400,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090031.400,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090031.450,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090031.450,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090031.500,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090031.500,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090031.550,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090031.550,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090031.600,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090031.600,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090031.650,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090031.650,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090031.700,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090031.700,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090031.750,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090031.750,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090031.800,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090031.800,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090031.850,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090031.850,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090031.900,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090031.900,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090031.950,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090031.950,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090032,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090032,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090032.050,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090032.050,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090032.100,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090032.100,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090032.150,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090032.150,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090032.200,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090032.200,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090032.250,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090032.250,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090032.300,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090032.300,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090032.350,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090032.350,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090032.400,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090032.400,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090032.450,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090032.450,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090032.500,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090032.500,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090032.550,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090032.550,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090032.600,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090032.600,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090032.650,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090032.650,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090032.700,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090032.700,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090032.750,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090032.750,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090032.800,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090032.800,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090032.850,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090032.850,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090032.900,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090032.900,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090032.950,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090032.950,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090033,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090033,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090033.050,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090033.050,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090033.100,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090033.100,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090033.150,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090033.150,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090033.200,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090033.200,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090033.250,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090033.250,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090033.300,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090033.300,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090033.350,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090033.350,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090033.400,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090033.400,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090033.450,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090033.450,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090033.500,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090033.500,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090033.550,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090033.550,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090033.600,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090033.600,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090033.650,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090033.650,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090033.700,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090033.700,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090033.750,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090033.750,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090033.800,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090033.800,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090033.850,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090033.850,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090033.900,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090033.900,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090033.950,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090033.950,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090034,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090034,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090034.050,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090034.050,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090034.100,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090034.100,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090034.150,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090034.150,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090034.200,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090034.200,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090034.250,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090034.250,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090034.300,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090034.300,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090034.350,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090034.350,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090034.400,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090034.400,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090034.450,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090034.450,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090034.500,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090034.500,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090034.550,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090034.550,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090034.600,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090034.600,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090034.650,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090034.650,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090034.700,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090034.700,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090034.750,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090034.750,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090034.800,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090034.800,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090034.850,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090034.850,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090034.900,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090034.900,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090034.950,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090034.950,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090035,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090035,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090035.050,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090035.050,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090035.100,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090035.100,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090035.150,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090035.150,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090035.200,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090035.200,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090035.250,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090035.250,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090035.300,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090035.300,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090035.350,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090035.350,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090035.400,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090035.400,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090035.450,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090035.450,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090035.500,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090035.500,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090035.550,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090035.550,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090035.600,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090035.600,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090035.650,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090035.650,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090035.700,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090035.700,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090035.750,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090035.750,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090035.800,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090035.800,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090035.850,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090035.850,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090035.900,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090035.900,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090035.950,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090035.950,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090036,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090036,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090036.050,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090036.050,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090036.100,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090036.100,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090036.150,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090036.150,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090036.200,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090036.200,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090036.250,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090036.250,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090036.300,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090036.300,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090036.350,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090036.350,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090036.400,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090036.400,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090036.450,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090036.450,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090036.500,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090036.500,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090036.550,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090036.550,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090036.600,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090036.600,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090036.650,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090036.650,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090036.700,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090036.700,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090036.750,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090036.750,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090036.800,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090036.800,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090036.850,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090036.850,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090036.900,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090036.900,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090036.950,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090036.950,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090037,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090037,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090037.050,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090037.050,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090037.100,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090037.100,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090037.150,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090037.150,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090037.200,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090037.200,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090037.250,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090037.250,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090037.300,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090037.300,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090037.350,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090037.350,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090037.400,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090037.400,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090037.450,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090037.450,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090037.500,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090037.500,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090037.550,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090037.550,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090037.600,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090037.600,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090037.650,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090037.650,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090037.700,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090037.700,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090037.750,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090037.750,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090037.800,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090037.800,4051.258014,N,11907.080855,W, , , , , , ,0.0,
090037.850,4051.258014,N,11907.080855,W,1,5,2.87,160.0,M,-21.321, , 
090037.850,4051.258014,N,11907.080855,W, , , , , , ,0.0,
